;Retailer;Retailer ID;Invoice Date;Region;State;City;Product;Price per Unit;Units Sold;Total Sales;Operating Profit;Operating Margin;Sales Method
;West Gear;1185732;10/12/21;Northeast;Vermont;Burlington;Women's Apparel;R$75,00 ;300;R$225.000 ;R$90.000 ;40%;In-store
;West Gear;1185732;11/11/21;Northeast;Vermont;Burlington;Men's Street Footwear;R$70,00 ;450;R$315.000 ;R$141.750 ;45%;In-store
;West Gear;1185732;11/11/21;Northeast;Vermont;Burlington;Men's Athletic Footwear;R$60,00 ;325;R$195.000 ;R$87.750 ;45%;In-store
;West Gear;1185732;11/11/21;Northeast;Vermont;Burlington;Women's Street Footwear;R$60,00 ;320;R$192.000 ;R$67.200 ;35%;In-store
;Amazon;1185732;11/11/21;Northeast;Vermont;Burlington;Women's Athletic Footwear;R$60,00 ;300;R$180.000 ;R$63.000 ;35%;In-store
;Amazon;1185732;11/11/21;Northeast;Vermont;Burlington;Men's Apparel;R$70,00 ;275;R$192.500 ;R$67.375 ;35%;In-store
;Amazon;1185732;11/11/21;Northeast;Vermont;Burlington;Women's Apparel;R$75,00 ;375;R$281.250 ;R$112.500 ;40%;In-store
;Amazon;1185732;12/10/21;Northeast;Vermont;Burlington;Men's Street Footwear;R$70,00 ;600;R$420.000 ;R$189.000 ;45%;In-store
;Amazon;1185732;12/10/21;Northeast;Vermont;Burlington;Men's Athletic Footwear;R$60,00 ;400;R$240.000 ;R$108.000 ;45%;In-store
;Amazon;1185732;12/10/21;Northeast;Vermont;Burlington;Women's Street Footwear;R$60,00 ;375;R$225.000 ;R$78.750 ;35%;In-store
;Amazon;1185732;12/10/21;Northeast;Vermont;Burlington;Women's Athletic Footwear;R$60,00 ;325;R$195.000 ;R$68.250 ;35%;In-store
;Amazon;1185732;12/10/21;Northeast;Vermont;Burlington;Men's Apparel;R$70,00 ;325;R$227.500 ;R$79.625 ;35%;In-store
;Amazon;1185732;12/10/21;Northeast;Vermont;Burlington;Women's Apparel;R$75,00 ;425;R$318.750 ;R$127.500 ;40%;In-store
;Amazon;1185732;1/21/21;Northeast;Vermont;Burlington;Men's Street Footwear;R$50,00 ;525;R$262.500 ;R$105.000 ;40%;In-store
;Amazon;1185732;1/21/21;Northeast;Vermont;Burlington;Men's Athletic Footwear;R$50,00 ;325;R$162.500 ;R$65.000 ;40%;In-store
;Amazon;1185732;1/21/21;Northeast;Vermont;Burlington;Women's Street Footwear;R$40,00 ;325;R$130.000 ;R$39.000 ;30%;In-store
;Amazon;1185732;1/21/21;Northeast;Vermont;Burlington;Women's Athletic Footwear;R$45,00 ;175;R$78.750 ;R$23.625 ;30%;In-store
;Amazon;1185732;1/21/21;Northeast;Vermont;Burlington;Men's Apparel;R$60,00 ;225;R$135.000 ;R$40.500 ;30%;In-store
;Amazon;1185732;1/21/21;Northeast;Vermont;Burlington;Women's Apparel;R$50,00 ;325;R$162.500 ;R$56.875 ;35%;In-store
;Amazon;1185732;2/19/21;Northeast;Vermont;Burlington;Men's Street Footwear;R$50,00 ;600;R$300.000 ;R$120.000 ;40%;In-store
;Amazon;1185732;2/19/21;Northeast;Vermont;Burlington;Men's Athletic Footwear;R$50,00 ;250;R$125.000 ;R$50.000 ;40%;In-store
;Amazon;1185732;2/19/21;Northeast;Vermont;Burlington;Women's Street Footwear;R$40,00 ;300;R$120.000 ;R$36.000 ;30%;In-store
;Amazon;1185732;2/19/21;Northeast;New Hampshire;Manchester;Women's Athletic Footwear;R$45,00 ;200;R$90.000 ;R$27.000 ;30%;In-store
;Amazon;1185732;2/19/21;Northeast;New Hampshire;Manchester;Men's Apparel;R$60,00 ;275;R$165.000 ;R$49.500 ;30%;In-store
;Amazon;1185732;2/19/21;Northeast;New Hampshire;Manchester;Women's Apparel;R$50,00 ;375;R$187.500 ;R$65.625 ;35%;In-store
;Amazon;1185732;3/17/21;Northeast;New Hampshire;Manchester;Men's Street Footwear;R$50,00 ;570;R$285.000 ;R$114.000 ;40%;In-store
;Amazon;1185732;3/17/21;Northeast;New Hampshire;Manchester;Men's Athletic Footwear;R$50,00 ;275;R$137.500 ;R$55.000 ;40%;In-store
;Amazon;1185732;3/17/21;Northeast;New Hampshire;Manchester;Women's Street Footwear;R$40,00 ;300;R$120.000 ;R$36.000 ;30%;In-store
;Amazon;1185732;3/17/21;Northeast;New Hampshire;Manchester;Women's Athletic Footwear;R$45,00 ;150;R$67.500 ;R$20.250 ;30%;In-store
;Amazon;1185732;3/17/21;Northeast;New Hampshire;Manchester;Men's Apparel;R$60,00 ;200;R$120.000 ;R$36.000 ;30%;In-store
;Amazon;1185732;3/17/21;Northeast;New Hampshire;Manchester;Women's Apparel;R$50,00 ;300;R$150.000 ;R$52.500 ;35%;In-store
;Amazon;1185732;4/18/21;Northeast;New Hampshire;Manchester;Men's Street Footwear;R$50,00 ;550;R$275.000 ;R$110.000 ;40%;In-store
;Amazon;1185732;4/18/21;Northeast;New Hampshire;Manchester;Men's Athletic Footwear;R$50,00 ;250;R$125.000 ;R$50.000 ;40%;In-store
;Amazon;1185732;4/18/21;Northeast;New Hampshire;Manchester;Women's Street Footwear;R$40,00 ;250;R$100.000 ;R$30.000 ;30%;In-store
;Amazon;1185732;4/18/21;Northeast;New Hampshire;Manchester;Women's Athletic Footwear;R$45,00 ;175;R$78.750 ;R$23.625 ;30%;In-store
;Amazon;1185732;4/18/21;Northeast;New Hampshire;Manchester;Men's Apparel;R$60,00 ;175;R$105.000 ;R$31.500 ;30%;In-store
;Amazon;1185732;4/18/21;Northeast;New Hampshire;Manchester;Women's Apparel;R$50,00 ;325;R$162.500 ;R$56.875 ;35%;In-store
;Amazon;1185732;5/17/21;Northeast;New Hampshire;Manchester;Men's Street Footwear;R$65,00 ;595;R$386.750 ;R$154.700 ;40%;In-store
;Amazon;1185732;5/17/21;Northeast;New Hampshire;Manchester;Men's Athletic Footwear;R$60,00 ;300;R$180.000 ;R$72.000 ;40%;In-store
;Amazon;1185732;5/17/21;Northeast;New Hampshire;Manchester;Women's Street Footwear;R$55,00 ;325;R$178.750 ;R$53.625 ;30%;In-store
;Amazon;1185732;5/17/21;Northeast;New Hampshire;Manchester;Women's Athletic Footwear;R$55,00 ;275;R$151.250 ;R$45.375 ;30%;In-store
;Amazon;1185732;5/17/21;Northeast;New Hampshire;Manchester;Men's Apparel;R$65,00 ;300;R$195.000 ;R$58.500 ;30%;In-store
;Amazon;1185732;5/17/21;Northeast;New Hampshire;Manchester;Women's Apparel;R$70,00 ;425;R$297.500 ;R$104.125 ;35%;In-store
;Amazon;1185732;6/19/21;Northeast;New Hampshire;Manchester;Men's Street Footwear;R$65,00 ;675;R$438.750 ;R$175.500 ;40%;In-store
;Amazon;1185732;6/19/21;Northeast;New Hampshire;Manchester;Men's Athletic Footwear;R$60,00 ;425;R$255.000 ;R$102.000 ;40%;In-store
;Amazon;1185732;6/19/21;Northeast;New Hampshire;Manchester;Women's Street Footwear;R$55,00 ;350;R$192.500 ;R$57.750 ;30%;In-store
;Amazon;1185732;6/19/21;Northeast;New Hampshire;Manchester;Women's Athletic Footwear;R$55,00 ;325;R$178.750 ;R$53.625 ;30%;In-store
;Amazon;1185732;6/19/21;Northeast;New Hampshire;Manchester;Men's Apparel;R$65,00 ;325;R$211.250 ;R$63.375 ;30%;In-store
;Amazon;1185732;6/19/21;Northeast;New Hampshire;Manchester;Women's Apparel;R$70,00 ;475;R$332.500 ;R$116.375 ;35%;In-store
;Amazon;1185732;7/17/21;Northeast;New Hampshire;Manchester;Men's Street Footwear;R$65,00 ;700;R$455.000 ;R$182.000 ;40%;In-store
;Amazon;1185732;7/17/21;Northeast;New Hampshire;Manchester;Men's Athletic Footwear;R$60,00 ;450;R$270.000 ;R$108.000 ;40%;Outlet
;Amazon;1185732;7/17/21;Northeast;New Hampshire;Manchester;Women's Street Footwear;R$55,00 ;375;R$206.250 ;R$61.875 ;30%;Outlet
;Amazon;1185732;7/17/21;Northeast;New Hampshire;Manchester;Women's Athletic Footwear;R$55,00 ;325;R$178.750 ;R$53.625 ;30%;Outlet
;Amazon;1185732;7/17/21;Northeast;New Hampshire;Manchester;Men's Apparel;R$65,00 ;350;R$227.500 ;R$68.250 ;30%;Outlet
;Amazon;1185732;7/17/21;Northeast;New Hampshire;Manchester;Women's Apparel;R$70,00 ;525;R$367.500 ;R$128.625 ;35%;Outlet
;Amazon;1185732;8/18/21;Northeast;New Hampshire;Manchester;Men's Street Footwear;R$65,00 ;675;R$438.750 ;R$175.500 ;40%;Outlet
;Amazon;1185732;8/18/21;Northeast;New Hampshire;Manchester;Men's Athletic Footwear;R$60,00 ;450;R$270.000 ;R$108.000 ;40%;Outlet
;Amazon;1185732;8/18/21;Northeast;New Hampshire;Manchester;Women's Street Footwear;R$55,00 ;375;R$206.250 ;R$61.875 ;30%;Outlet
;Amazon;1185732;8/18/21;Northeast;New Hampshire;Manchester;Women's Athletic Footwear;R$55,00 ;275;R$151.250 ;R$45.375 ;30%;Outlet
;Amazon;1185732;8/18/21;Northeast;New Hampshire;Manchester;Men's Apparel;R$65,00 ;250;R$162.500 ;R$48.750 ;30%;Outlet
;Amazon;1185732;8/18/21;Northeast;New Hampshire;Manchester;Women's Apparel;R$70,00 ;425;R$297.500 ;R$104.125 ;35%;Outlet
;Amazon;1185732;9/17/21;Northeast;New Hampshire;Manchester;Men's Street Footwear;R$65,00 ;550;R$357.500 ;R$143.000 ;40%;Outlet
;Amazon;1185732;9/17/21;Northeast;New Hampshire;Manchester;Men's Athletic Footwear;R$60,00 ;350;R$210.000 ;R$84.000 ;40%;Outlet
;Amazon;1185732;9/17/21;Northeast;New Hampshire;Manchester;Women's Street Footwear;R$55,00 ;250;R$137.500 ;R$41.250 ;30%;Outlet
;Amazon;1185732;9/17/21;Northeast;New Hampshire;Manchester;Women's Athletic Footwear;R$55,00 ;225;R$123.750 ;R$37.125 ;30%;Outlet
;Amazon;1185732;9/17/21;Northeast;New Hampshire;Manchester;Men's Apparel;R$65,00 ;225;R$146.250 ;R$43.875 ;30%;Outlet
;Amazon;1185732;9/17/21;Northeast;New Hampshire;Manchester;Women's Apparel;R$70,00 ;325;R$227.500 ;R$79.625 ;35%;Outlet
;Foot Locker;1185732;10/19/21;Northeast;New Hampshire;Manchester;Men's Street Footwear;R$70,00 ;475;R$332.500 ;R$133.000 ;40%;Outlet
;Foot Locker;1185732;10/19/21;Northeast;New Hampshire;Manchester;Men's Athletic Footwear;R$65,00 ;300;R$195.000 ;R$78.000 ;40%;Outlet
;Foot Locker;1185732;10/19/21;Northeast;New Hampshire;Manchester;Women's Street Footwear;R$65,00 ;200;R$130.000 ;R$39.000 ;30%;Outlet
;Foot Locker;1185732;10/19/21;Northeast;New Hampshire;Manchester;Women's Athletic Footwear;R$65,00 ;175;R$113.750 ;R$34.125 ;30%;Outlet
;Foot Locker;1185732;10/19/21;Northeast;New Hampshire;Manchester;Men's Apparel;R$75,00 ;175;R$131.250 ;R$39.375 ;30%;Outlet
;Foot Locker;1185732;10/19/21;Northeast;New Hampshire;Manchester;Women's Apparel;R$80,00 ;300;R$240.000 ;R$84.000 ;35%;Outlet
;Foot Locker;1185732;11/18/21;Northeast;New Hampshire;Manchester;Men's Street Footwear;R$75,00 ;450;R$337.500 ;R$135.000 ;40%;Outlet
;Foot Locker;1185732;11/18/21;Northeast;New Hampshire;Manchester;Men's Athletic Footwear;R$65,00 ;325;R$211.250 ;R$84.500 ;40%;Outlet
;Foot Locker;1185732;11/18/21;Northeast;New Hampshire;Manchester;Women's Street Footwear;R$65,00 ;345;R$224.250 ;R$67.275 ;30%;Outlet
;Foot Locker;1185732;11/18/21;Northeast;New Hampshire;Manchester;Women's Athletic Footwear;R$65,00 ;325;R$211.250 ;R$63.375 ;30%;Outlet
;Foot Locker;1185732;11/18/21;Northeast;New Hampshire;Manchester;Men's Apparel;R$75,00 ;300;R$225.000 ;R$67.500 ;30%;Outlet
;Foot Locker;1185732;11/18/21;Northeast;New Hampshire;Manchester;Women's Apparel;R$80,00 ;400;R$320.000 ;R$112.000 ;35%;Outlet
;Foot Locker;1185732;12/17/21;Northeast;New Hampshire;Manchester;Men's Street Footwear;R$75,00 ;625;R$468.750 ;R$187.500 ;40%;Outlet
;Foot Locker;1185732;12/17/21;Northeast;New Hampshire;Manchester;Men's Athletic Footwear;R$65,00 ;425;R$276.250 ;R$110.500 ;40%;Outlet
;Foot Locker;1185732;12/17/21;Northeast;New Hampshire;Manchester;Women's Street Footwear;R$65,00 ;400;R$260.000 ;R$78.000 ;30%;Outlet
;Foot Locker;1185732;12/17/21;Northeast;New Hampshire;Manchester;Women's Athletic Footwear;R$65,00 ;350;R$227.500 ;R$68.250 ;30%;Outlet
;Foot Locker;1185732;12/17/21;Northeast;New Hampshire;Manchester;Men's Apparel;R$75,00 ;350;R$262.500 ;R$78.750 ;30%;Outlet
;Foot Locker;1185732;12/17/21;Northeast;New Hampshire;Manchester;Women's Apparel;R$80,00 ;450;R$360.000 ;R$126.000 ;35%;Outlet
;Foot Locker;1185732;1/24/21;Northeast;New Hampshire;Manchester;Men's Street Footwear;R$55,00 ;500;R$275.000 ;R$96.250 ;35%;Outlet
;Foot Locker;1185732;1/24/21;Northeast;New Hampshire;Manchester;Men's Athletic Footwear;R$55,00 ;300;R$165.000 ;R$57.750 ;35%;Outlet
;Foot Locker;1185732;1/24/21;Northeast;New Hampshire;Manchester;Women's Street Footwear;R$45,00 ;300;R$135.000 ;R$33.750 ;25%;Outlet
;Foot Locker;1185732;1/24/21;Northeast;New Hampshire;Manchester;Women's Athletic Footwear;R$50,00 ;150;R$75.000 ;R$18.750 ;25%;Outlet
;Foot Locker;1185732;1/24/21;Northeast;New Hampshire;Manchester;Men's Apparel;R$65,00 ;200;R$130.000 ;R$32.500 ;25%;Outlet
;Foot Locker;1185732;1/24/21;Northeast;New Hampshire;Manchester;Women's Apparel;R$55,00 ;300;R$165.000 ;R$49.500 ;30%;Outlet
;Foot Locker;1185732;2/22/21;Northeast;New Hampshire;Manchester;Men's Street Footwear;R$55,00 ;575;R$316.250 ;R$110.688 ;35%;Outlet
;Foot Locker;1185732;2/22/21;Northeast;New Hampshire;Manchester;Men's Athletic Footwear;R$55,00 ;225;R$123.750 ;R$43.313 ;35%;Outlet
;Foot Locker;1185732;2/22/21;Northeast;New Hampshire;Manchester;Women's Street Footwear;R$45,00 ;275;R$123.750 ;R$30.938 ;25%;Outlet
;Foot Locker;1185732;1/1/20;Northeast;New York;New York;Men's Street Footwear;R$47,00 ;336;R$15.792 ;R$9.633 ;61%;Online
;Foot Locker;1185732;1/2/20;Northeast;New York;New York;Men's Athletic Footwear;R$47,00 ;260;R$12.220 ;R$5.132 ;42%;Online
;Foot Locker;1185732;1/3/20;Northeast;New York;New York;Women's Street Footwear;R$36,00 ;250;R$9.000 ;R$4.140 ;46%;Online
;Foot Locker;1185732;1/4/20;Northeast;New York;New York;Women's Athletic Footwear;R$41,00 ;247;R$10.127 ;R$4.658 ;46%;Online
;Foot Locker;1185732;1/5/20;Northeast;New York;New York;Men's Apparel;R$55,00 ;234;R$12.870 ;R$5.148 ;40%;Online
;Foot Locker;1185732;1/6/20;Northeast;New York;New York;Women's Apparel;R$46,00 ;260;R$11.960 ;R$4.425 ;37%;Online
;Foot Locker;1185732;1/7/20;Northeast;New York;New York;Men's Street Footwear;R$46,00 ;313;R$14.398 ;R$8.927 ;62%;Online
;Foot Locker;1185732;1/8/20;Northeast;New York;New York;Men's Athletic Footwear;R$46,00 ;261;R$12.006 ;R$5.283 ;44%;Online
;Foot Locker;1185732;1/21/20;Northeast;New York;New York;Women's Street Footwear;R$36,00 ;276;R$9.936 ;R$4.670 ;47%;Online
;Foot Locker;1185732;1/22/20;Northeast;New York;New York;Women's Athletic Footwear;R$44,00 ;206;R$9.064 ;R$4.441 ;49%;Online
;Foot Locker;1185732;1/23/20;Northeast;New York;New York;Men's Apparel;R$58,00 ;243;R$14.094 ;R$6.060 ;43%;Online
;Foot Locker;1185732;1/24/20;Northeast;New York;New York;Women's Apparel;R$48,00 ;290;R$13.920 ;R$5.290 ;38%;Online
;Foot Locker;1185732;1/25/20;Northeast;New York;New York;Men's Street Footwear;R$46,00 ;354;R$16.284 ;R$10.259 ;63%;Online
;Foot Locker;1185732;1/26/20;Northeast;New York;New York;Men's Athletic Footwear;R$48,00 ;259;R$12.432 ;R$5.346 ;43%;Online
;Foot Locker;1185732;1/27/20;Northeast;New York;New York;Women's Street Footwear;R$39,00 ;247;R$9.633 ;R$4.720 ;49%;Online
;Foot Locker;1185732;1/28/20;Northeast;New York;New York;Women's Athletic Footwear;R$43,00 ;216;R$9.288 ;R$4.644 ;50%;Online
;Foot Locker;1185732;1/29/20;Northeast;New York;New York;Men's Apparel;R$59,00 ;230;R$13.570 ;R$5.699 ;42%;Online
;Foot Locker;1185732;1/30/20;Northeast;New York;New York;Women's Apparel;R$45,00 ;238;R$10.710 ;R$3.749 ;35%;Online
;Foot Locker;1185732;1/31/20;Northeast;New York;New York;Men's Street Footwear;R$45,00 ;300;R$13.500 ;R$8.370 ;62%;Online
;Foot Locker;1185732;2/1/20;Northeast;New York;New York;Men's Athletic Footwear;R$47,00 ;234;R$10.998 ;R$4.509 ;41%;Online
;Foot Locker;1185732;2/2/20;Northeast;New York;New York;Women's Street Footwear;R$39,00 ;252;R$9.828 ;R$4.914 ;50%;Online
;Foot Locker;1185732;2/3/20;Northeast;New York;New York;Women's Athletic Footwear;R$41,00 ;239;R$9.799 ;R$4.802 ;49%;Online
;Foot Locker;1185732;2/4/20;Northeast;New York;New York;Men's Apparel;R$56,00 ;215;R$12.040 ;R$5.057 ;42%;Online
;Foot Locker;1185732;2/5/20;Northeast;New York;New York;Women's Apparel;R$49,00 ;238;R$11.662 ;R$4.315 ;37%;Online
;Foot Locker;1185732;2/6/20;Northeast;New York;New York;Men's Street Footwear;R$54,00 ;317;R$17.118 ;R$10.956 ;64%;Online
;Foot Locker;1185732;2/7/20;Northeast;New York;New York;Men's Athletic Footwear;R$50,00 ;259;R$12.950 ;R$5.180 ;40%;Online
;Foot Locker;1185732;2/8/20;Northeast;New York;New York;Women's Street Footwear;R$46,00 ;261;R$12.006 ;R$5.643 ;47%;Online
;Foot Locker;1185732;2/9/20;Northeast;New York;New York;Women's Athletic Footwear;R$46,00 ;230;R$10.580 ;R$5.078 ;48%;Online
;Foot Locker;1185732;2/10/20;Northeast;New York;New York;Men's Apparel;R$59,00 ;245;R$14.455 ;R$6.505 ;45%;Online
;Foot Locker;1185732;3/3/20;Northeast;New York;New York;Women's Apparel;R$59,00 ;290;R$17.110 ;R$6.160 ;36%;Online
;Foot Locker;1185732;3/4/20;Northeast;New York;New York;Men's Street Footwear;R$55,00 ;313;R$17.215 ;R$10.501 ;61%;Online
;Foot Locker;1185732;3/5/20;Northeast;New York;New York;Men's Athletic Footwear;R$54,00 ;270;R$14.580 ;R$5.978 ;41%;Online
;Foot Locker;1185732;3/6/20;Northeast;New York;New York;Women's Street Footwear;R$46,00 ;278;R$12.788 ;R$6.138 ;48%;Online
;Foot Locker;1185732;3/7/20;Northeast;New York;New York;Women's Athletic Footwear;R$47,00 ;261;R$12.267 ;R$5.520 ;45%;Online
;Foot Locker;1185732;3/8/20;Northeast;New York;New York;Men's Apparel;R$55,00 ;252;R$13.860 ;R$6.237 ;45%;Online
;Foot Locker;1185732;3/9/20;Northeast;New York;New York;Women's Apparel;R$64,00 ;305;R$19.520 ;R$7.613 ;39%;Online
;Foot Locker;1185732;3/10/20;Northeast;New York;New York;Men's Street Footwear;R$59,00 ;319;R$18.821 ;R$11.293 ;60%;Online
;Foot Locker;1185732;3/11/20;Northeast;New York;New York;Men's Athletic Footwear;R$53,00 ;267;R$14.151 ;R$5.943 ;42%;Online
;Foot Locker;1185732;3/12/20;Northeast;New York;New York;Women's Street Footwear;R$46,00 ;247;R$11.362 ;R$5.113 ;45%;Online
;Foot Locker;1185732;3/13/20;Northeast;New York;New York;Women's Athletic Footwear;R$46,00 ;243;R$11.178 ;R$5.142 ;46%;Online
;Foot Locker;1185732;3/14/20;Northeast;New York;New York;Men's Apparel;R$58,00 ;231;R$13.398 ;R$5.761 ;43%;Online
;Foot Locker;1185732;3/15/20;Northeast;New York;New York;Women's Apparel;R$61,00 ;286;R$17.446 ;R$6.978 ;40%;Online
;Foot Locker;1185732;3/16/20;Northeast;New York;New York;Men's Street Footwear;R$58,00 ;325;R$18.850 ;R$11.499 ;61%;Online
;Foot Locker;1185732;3/17/20;Northeast;New York;New York;Men's Athletic Footwear;R$53,00 ;308;R$16.324 ;R$6.693 ;41%;Online
;Foot Locker;1185732;3/18/20;Northeast;New York;New York;Women's Street Footwear;R$45,00 ;257;R$11.565 ;R$5.320 ;46%;Online
;Foot Locker;1185732;3/31/20;Northeast;New York;New York;Women's Athletic Footwear;R$47,00 ;241;R$11.327 ;R$5.324 ;47%;Online
;Walmart;1185732;4/17/20;Northeast;New York;New York;Men's Apparel;R$54,00 ;270;R$14.580 ;R$6.561 ;45%;Online
;Walmart;1185732;4/18/20;Northeast;New York;New York;Women's Apparel;R$62,00 ;290;R$17.980 ;R$6.653 ;37%;Online
;Walmart;1185732;4/19/20;Northeast;New York;New York;Men's Street Footwear;R$56,00 ;360;R$20.160 ;R$12.499 ;62%;Online
;Walmart;1185732;4/20/20;Northeast;New York;New York;Men's Athletic Footwear;R$50,00 ;270;R$13.500 ;R$5.940 ;44%;Online
;Walmart;1185732;4/21/20;Northeast;New York;New York;Women's Street Footwear;R$47,00 ;268;R$12.596 ;R$5.920 ;47%;Online
;Walmart;1185732;4/22/20;Northeast;New York;New York;Women's Athletic Footwear;R$47,00 ;252;R$11.844 ;R$5.448 ;46%;Online
;Walmart;1185732;4/23/20;Northeast;New York;New York;Men's Apparel;R$58,00 ;252;R$14.616 ;R$5.846 ;40%;Online
;Walmart;1185732;4/24/20;Northeast;New York;New York;Women's Apparel;R$59,00 ;280;R$16.520 ;R$6.608 ;40%;Online
;Walmart;1185732;4/25/20;Northeast;New York;New York;Men's Apparel;R$64,00 ;236;R$15.104 ;R$6.344 ;42%;Online
;Walmart;1185732;4/26/20;Northeast;New York;New York;Women's Apparel;R$68,00 ;290;R$19.720 ;R$7.494 ;38%;Online
;Walmart;1185732;4/27/20;Northeast;New York;New York;Men's Street Footwear;R$60,00 ;299;R$17.940 ;R$10.764 ;60%;Online
;Walmart;1185732;4/28/20;Northeast;New York;New York;Men's Athletic Footwear;R$53,00 ;273;R$14.469 ;R$6.222 ;43%;Online
;Walmart;1185732;4/29/20;Northeast;New York;New York;Women's Street Footwear;R$52,00 ;258;R$13.416 ;R$6.440 ;48%;Online
;Walmart;1185732;4/30/20;Northeast;New York;New York;Women's Athletic Footwear;R$50,00 ;252;R$12.600 ;R$6.174 ;49%;Online
;Walmart;1185732;5/1/20;Northeast;New York;New York;Men's Apparel;R$64,00 ;254;R$16.256 ;R$6.828 ;42%;Online
;Walmart;1185732;5/2/20;Northeast;New York;New York;Women's Apparel;R$66,00 ;263;R$17.358 ;R$6.422 ;37%;Online
;Walmart;1185732;5/3/20;Northeast;New York;New York;Men's Street Footwear;R$62,00 ;312;R$19.344 ;R$12.380 ;64%;Online
;Walmart;1185732;5/4/20;Northeast;New York;New York;Men's Athletic Footwear;R$51,00 ;300;R$15.300 ;R$6.426 ;42%;Online
;Walmart;1185732;5/5/20;Northeast;New York;New York;Women's Street Footwear;R$54,00 ;285;R$15.390 ;R$7.233 ;47%;Online
;Walmart;1185732;5/6/20;Northeast;New York;New York;Women's Athletic Footwear;R$54,00 ;225;R$12.150 ;R$5.589 ;46%;Online
;Walmart;1185732;5/7/20;Northeast;New York;New York;Men's Apparel;R$60,00 ;261;R$15.660 ;R$6.734 ;43%;Online
;Walmart;1185732;7/18/20;Northeast;New York;New York;Women's Apparel;R$68,00 ;290;R$19.720 ;R$6.902 ;35%;Online
;Sports Direct;1197831;7/19/20;Northeast;New York;New York;Men's Street Footwear;R$24,00 ;234;R$5.616 ;R$2.640 ;47%;Online
;Sports Direct;1197831;7/20/20;Northeast;New York;New York;Men's Athletic Footwear;R$34,00 ;225;R$7.650 ;R$3.749 ;49%;Online
;Sports Direct;1197831;7/21/20;Northeast;New York;New York;Women's Street Footwear;R$33,00 ;210;R$6.930 ;R$3.188 ;46%;Online
;Sports Direct;1197831;7/22/20;Northeast;New York;New York;Women's Athletic Footwear;R$34,00 ;175;R$5.950 ;R$3.273 ;55%;Online
;Sports Direct;1197831;7/23/20;South;Texas;Houston;Men's Apparel;R$36,00 ;154;R$5.544 ;R$2.384 ;43%;Online
;Sports Direct;1197831;7/24/20;South;Texas;Houston;Women's Apparel;R$34,00 ;203;R$6.902 ;R$4.417 ;64%;Online
;Sports Direct;1197831;7/25/20;South;Texas;Houston;Men's Street Footwear;R$23,00 ;213;R$4.899 ;R$2.450 ;50%;Online
;Sports Direct;1197831;7/26/20;South;Texas;Houston;Men's Athletic Footwear;R$33,00 ;255;R$8.415 ;R$3.787 ;45%;Online
;Sports Direct;1197831;7/27/20;South;Texas;Houston;Women's Street Footwear;R$32,00 ;176;R$5.632 ;R$2.534 ;45%;Online
;Sports Direct;1197831;7/28/20;South;Texas;Houston;Women's Athletic Footwear;R$34,00 ;175;R$5.950 ;R$3.570 ;60%;Online
;Sports Direct;1197831;7/29/20;South;Texas;Houston;Men's Apparel;R$38,00 ;125;R$4.750 ;R$2.138 ;45%;Online
;Sports Direct;1197831;7/30/20;South;Texas;Houston;Women's Apparel;R$34,00 ;196;R$6.664 ;R$4.198 ;63%;Online
